submission_id,submitted_answer,submission_time,exercise_id,is_correct,student_id,category
200,"SELECT COUNT(*) FROM WRITER W INNER JOIN PERSON P ON W.id = P.id WHERE P.year_born like ""%1935%"";",2018-08-13 11:01:40.543417+10,1,0,46,partially correct
201,SELECT COUNT(*) from WRITER where WRITER.id=PERSON.id AND PERSON.year_born=1935;,2018-08-13 11:39:14.186975+10,1,0,85,noninterpretable
202,SELECT COUNT(*) from WRITER where (SELECT id FROM PERSON WHERE WRITER.id=PERSON.id AND PERSON.year_born=1935);,2018-08-13 11:40:57.60643+10,1,0,85,partially correct
203,SELECT COUNT(*) from PERSON where EXISTS (SELECT * FROM WRITER WHERE WRITER.id=PERSON.id AND PERSON.year_born=1935);,2018-08-13 11:42:57.11344+10,1,1,85,correct
204,SELECT COUNT(*) from PERSON where (SELECT id FROM WRITER WHERE WRITER.id=PERSON.id AND PERSON.year_born=1935);,2018-08-13 11:45:54.231068+10,1,1,85,correct
205,"select count(*)
from person p
where exists (select *
              from writer w
			 where p.id=w.id and p.year_born=1935);",2018-08-13 12:39:43.53617+10,1,1,79,correct
206,"select m.title, m.production_year 
from (movie natural join writer natural join person) as m
where m.first_name=Kevin and m.last_name=Williamson
group by m.title;",2018-08-13 12:48:36.091508+10,5,0,79,noninterpretable
207,"select m.title, m.production_year 
from (writer natural join person) as m
where m.first_name='Kevin' and m.last_name='Williamson'
group by m.title;",2018-08-13 12:53:46.525856+10,5,1,79,correct
208,"select r.country
from restriction r
where r.title='Shakespeare in Love' and description='M'
group by r.country;",2018-08-13 13:17:50.715269+10,6,1,79,correct
209,"select p.id, p.first_name, p.last_name
from person p
where max(p.year_born);",2018-08-13 13:23:01.625779+10,7,0,79,noninterpretable
210,"select p.id, p.first_name, p.last_name
from person p
where p.year_born=(select max(p.year_born)
                  from person p);
",2018-08-13 13:28:06.071229+10,7,1,79,correct
211,"select b.title, b.production_year, b.first_name, b.last_name
from(person natural join director natural join Movie_Award)as b
where b.category= 'Best Film' and b.result='BAFTA Film Award';",2018-08-13 13:37:43.392775+10,8,0,79,partially correct
212,"select b.title, b.production_year, b.first_name, b.last_name
from(person natural join director natural join movie_award)as b
where b.category= 'Best Film' and b.award_name='BAFTA Film Award' and b.result='won';",2018-08-13 13:42:40.973961+10,8,0,79,partially correct
213,"select b2.title, b2.production_year, b2.first_name, b2.last_name
from(person natural join director natural join movie_award)as b2
where b2.category= 'Best Film' and b2.award_name= 'BAFTA Film Award' and b2.result= 'won';",2018-08-13 14:06:06.642849+10,8,0,79,partially correct
214,"SELECT COUNT(*)
FROM writer, person
WHERE person.year_born = 1935 AND person.id = writer.id;",2018-08-13 14:18:19.826056+10,1,0,24,partially correct
215,"select * from person
where person.year_born=1935;",2018-08-13 14:20:04.94127+10,1,0,83,partially correct
216,"select count(*) from person
where person.year_born=1935;",2018-08-13 14:21:13.026114+10,1,0,83,partially correct
217,"select count(*)
from (writer_award natural join person) as b
where b.first_name='Woody' and b.last_name= 'Allen' and b.year_of_award>1990 and  b.year_of_award<1996;",2018-08-13 14:24:42.408849+10,9,0,79,partially correct
218,"select count(*) as numer_of_award
from (writer_award natural join person) as b
where b.first_name='Woody' and b.last_name= 'Allen' and b.year_of_award>=1991 and  b.year_of_award<=1995 and result= 'won';",2018-08-13 14:28:04.506049+10,9,1,79,correct
219,"SELECT production_year, COUNT(*)
FROM movie AS m
WHERE m.production_year >= 1991 AND m.production_year <=1993
GROUP BY production_year;",2018-08-13 14:29:50.025129+10,2,1,24,correct
220,"select t.id
from (scene natural join role) as t
where t.title= 'Psycho'and t.production_year='1960' and t.scene_no= 'one';",2018-08-13 14:38:49.802067+10,10,0,79,partially correct
221,"select count(writer.id)
from writer 
join person on writer.id = person.id
where person.year_born = '1935';",2018-08-13 14:45:31.397726+10,1,0,93,partially correct
1458,"select count(*) from writer
where production_year=1935;",2018-08-22 12:55:42.53224+10,1,0,248,partially correct
222,"select count(distinct writer.id)
from writer 
join person on writer.id = person.id
where person.year_born = 1935;",2018-08-13 14:48:13.117145+10,1,1,93,correct
224,"SELECT ma.title, ma.production_year, first_name, last_name 
	FROM (SELECT title, production_year
		FROM movie_award
		WHERE lower(award_name) = 'bafta film award'
		AND lower(category) = 'best film'
		AND lower(result) = 'won') AS ma,


		person AS p, director AS d


	WHERE ma.title = d.title
	AND ma.production_year = d.production_year
	AND p.id = d.id;",2018-08-13 14:53:54.625711+10,8,1,69,correct
225,;,2018-08-13 14:57:08.465184+10,11,0,79,noninterpretable
226,"SELECT count(*)
FROM person
WHERE person.id NOT IN (SELECT id from director); ",2018-08-13 14:59:53.888027+10,12,1,24,correct
227,";
",2018-08-13 15:04:07.201153+10,3,0,79,noninterpretable
228,"SELECT count(*) FROM writer_award WHERE
	(year_of_award > 1991) AND (year_of_award <= 1995)  
;",2018-08-13 15:04:18.935006+10,9,0,69,partially correct
229,"select d.id, d.award_name, d.year_of_award, d.category
from (Director_Award natural join person) as d
where lower(d.result)= 'no';",2018-08-13 15:26:26.384215+10,13,0,79,partially correct
230,"select b2.title, b2.production_year, b2.first_name, b2.last_name
from(person natural join director natural join movie_award)as b2
where lower(b2.category)= 'best film' and lower(b2.award_name)= 'bafta film award' and lower(b2.result)= 'won';",2018-08-13 15:32:03.38096+10,8,1,79,correct
231,"select t.id
from (scene natural join role natural join appearance) as t
where lower(t.title)= 'psycho'and t.production_year = 1960 
GROUP BY t.id
HAVING count(*)=1;
",2018-08-13 15:52:02.275513+10,10,0,79,partially correct
232,"select count(*)
from (person natural join writer)as r
where r.year_born=1935;",2018-08-13 15:57:43.801905+10,1,0,79,partially correct
233,"sELECT
    w.title, w.production_year
FROM
    writer w
WHERE exists(select p.id 
               from person p 
where p.id=w.id 
AND lower(first_name)= 'kevin'
                      AND lower(last_name)= 'williamson');

           ",2018-08-13 16:21:56.073733+10,5,1,79,correct
234,SELECT*FROM database schema WHERE bron = '1935'; ,2018-08-13 19:21:45.61864+10,1,0,100,noninterpretable
235,SELECT*FROM person WHERE year_born = '1935'; ,2018-08-13 19:25:22.378351+10,1,0,100,partially correct
236,SELECT count(*) FROM person WHERE year_born = '1935'; ,2018-08-13 19:27:11.806042+10,1,0,100,partially correct
237,SELECT COUNT(*) FROM person WHERE (year_born = '1935'AND job = 'writer');,2018-08-13 19:34:45.929299+10,1,0,100,noninterpretable
238,SELECT COUNT(*) FROM person WHERE EXISTS (SELECT * FROM writer WHERE person.id = writer.id AND year_born = '1935');,2018-08-13 19:46:24.711455+10,1,1,100,correct
239,SELECT id FROM WRITER INNER JOIN PERSON ON id = id;,2018-08-13 21:57:19.78978+10,1,0,98,noninterpretable
240,"select count(*)
from person p
where exists(select *
                from writer w
                 where w.id=p.id and year_born=1935);",2018-08-13 22:02:29.74439+10,1,1,79,correct
241,"SELECT COUNT (*)
 FROM PERSON p
 WHERE EXISTS (SELECT * FROM WRITER w WHERE w.id = p.id AND p.year_born =1935);",2018-08-13 22:07:45.183229+10,1,1,98,correct
242,"SELECT COUNT(DISTINCT Writer.Id) FROM Writer INNER JOIN Person ON Writer.Id=Person.Id
WHERE Year_born=1935;
",2018-08-13 22:13:45.523365+10,1,1,77,correct
243,"SELECT COUNT (DISTINCT w.id) FROM WRITER w INNER JOIN PERSON p ON w.id = p.id 
 WHERE p.year_born = 1935;",2018-08-13 22:21:02.462431+10,1,1,98,correct
244,"select ma.title, ma.production_year, p.first_name, p.last_name
from  Movie_Award ma, director d,person p
where p.id=d.id
AND ma.title=d.title
AND d.production_year=ma.production_year
AND lower(ma.result)='won'
AND lower(ma.category)= 'best film'
And lower(ma.award_name)='bafta film award';",2018-08-13 22:26:48.58341+10,8,1,79,correct
245,SELECT COUNT (DISTINCT w.id) from WRITER w INNER JOIN PERSON p ON w.id = p.id WHERE year_born = 1935;,2018-08-13 22:30:33.507801+10,1,1,99,correct
246,"SELECT production_year, COUNT(*) AS 'number of movies'
 FROM MOVIE
 WHERE production_year in (1993, 1992, 1991)
 GROUP BY production_year;",2018-08-13 22:35:40.932739+10,2,1,98,correct
247,"select count(*)
from movie 
where not exists( select *
                    from (Movie_Award natural join crew_Award natural join director_award natural join writer_award natural join actor_award) As tt
                          where lower(tt.result)='won');",2018-08-13 22:37:08.463497+10,11,0,79,partially correct
248,"SELECT production_year, COUNT (MOVIE.production_year) from MOVIE WHERE production_year = 1993 or production_year = 1992 or production_year = 1991 group by production_year;",2018-08-13 22:44:56.088672+10,2,1,99,correct
249,"SELECT production_year, COUNT (MOVIE.production_year) from MOVIE WHERE production_year = 1993 or production_year = 1992 or production_year = 1991 group by production_year;",2018-08-13 22:45:11.304017+10,2,1,99,correct
250,"select id 
from person p
where p.year_born = (select max(haha.year_born) from
	(select p.year_born
	from person p 
	where p.year_born != (select max(p.year_born)
					from person p)) as haha);",2018-08-13 22:48:26.920019+10,3,1,43,correct
251,"SELECT Production_year, COUNT(Movie.Production_year) FROM MOVIE
Where Production_year>1990 and Production_year<1994
Group by Movie.Production_year;",2018-08-13 22:48:54.73335+10,2,1,77,correct
252,"select p.id
from person p
where p.year_born= (select max(p.year_born)
                        from person p
                     where p.year_born < (select max(p.year_born)from person p));",2018-08-13 22:51:36.161251+10,3,1,79,correct
253,"select d.id, d.award_name, d.year_of_award, d.category
from (Director_Award natural join person) as d
where lower(d.result)= 'nominated' and not exists lower(d.result)='won';",2018-08-13 22:57:16.381743+10,13,0,79,noninterpretable
254,;,2018-08-13 23:04:33.846779+10,15,0,79,noninterpretable
255,"select d.id,d1.award_name,d1.year_of_award,d1.category
from director_award d1,director d
where d.title = d1.title and
d.production_year = d1.production_year and
lower(result) != 'won' and 
lower(result) = 'nominated';",2018-08-13 23:05:46.675536+10,13,1,43,correct
256,"WITH blam AS (SELECT * FROM appearance app INNER JOIN role r
USING(title,production_year,description)
INNER JOIN scene
USING(title,production_year,scene_no)
INNER JOIN person p 
USING(id)
WHERE lower(title) = 'psycho'
AND
production_year = 1960)


SELECT id FROM blam
GROUP BY description
HAVING count(description) = 1


;",2018-08-13 23:14:14.383606+10,10,1,25,correct
257,"
from 1935;",2018-08-13 23:17:10.298831+10,1,0,105,noninterpretable
258,"SELECT COUNT (*)
 FROM PERSON p
 WHERE NOT EXISTS (SELECT * FROM DIRECTOR d WHERE p.id = d.id);",2018-08-13 23:18:37.17674+10,12,1,98,correct
259,"SELECT COUNT(Person.Id) FROM Person
WHERE NOT EXISTS (Select Director.Id FROM Director where Person.Id=Director.Id);",2018-08-13 23:27:57.297973+10,12,1,77,correct
260,select count (*) from PERSON where not exists (select * from DIRECTOR where DIRECTOR.id = PERSON.id);,2018-08-13 23:28:35.2216+10,12,1,99,correct
261,"with haha as (SELECT x1.id, count(*) AS NoOfWorkedON 
		FROM (SELECT d.id, title, production_year 
			FROM director d 
			UNION 
			SELECT w.id, title, production_year 
			FROM writer w) x1 
			GROUP BY x1.id)
select haha.id 
from haha
where haha.NoOfWorkedON = (select max(NoOfWorkedON)
					from haha);",2018-08-13 23:34:34.399047+10,14,1,43,correct
262,"SELECT p.id, p.first_name, p.last_name
 FROM PERSON p
 WHERE p.id in(SELECT d.id FROM DIRECTOR d NATURAL JOIN MOVIE e GROUP BY id HAVING COUNT (*) > 1);",2018-08-13 23:51:08.534202+10,4,0,98,partially correct
263,"SELECT dw.id, dw.first_name, dw.last_name
FROM (PERSON p NATURAL JOIN DIRECTOR NATURAL JOIN WRITER) AS dw
GROUP BY dw.id
HAVING COUNT (*) > 1;",2018-08-13 23:53:57.615951+10,4,1,98,correct
264,"SELECT p.id, p.first_name, p.last_name
 FROM PERSON p
 WHERE p.id in(SELECT d.id FROM DIRECTOR d NATURAL JOIN WRITER e GROUP BY d.id HAVING COUNT (d.id) > 1);",2018-08-14 00:16:28.766021+10,4,1,98,correct
265,"SELECT Director.Id, COUNT(Director.ID) AS NumberOfDirector FROM Director NATURAL JOIN Writer
Group By Director.Id HAVING NumberOfDirector>1;",2018-08-14 00:18:24.78803+10,4,0,77,partially correct
266,select d.id from DIRECTOR d where exists (select * from DIRECTOR d natural join WRITER w) group by d.id having count (*) >= 2;,2018-08-14 00:20:10.592113+10,4,0,99,partially correct
267,"select p.id, p.first_name, p.last_name from PERSON p where exists (select d.id from DIRECTOR d natural join WRITER w where p.id = d.id group by d.id having count (*) >= 2);",2018-08-14 00:39:48.711895+10,4,1,99,correct
268,"SELECT Id, First_Name, Last_Name, COUNT(Director.ID) AS NumberOfWD FROM Director NATURAL JOIN Writer NATURAL JOIN PERSON
Group By Person.Id HAVING NumberOfWD>1;
",2018-08-14 00:53:21.188324+10,4,0,77,partially correct
269,"SELECT Id, First_Name, Last_Name, COUNT(Director.ID) AS NumberOfWD FROM Director NATURAL JOIN Writer NATURAL JOIN PERSON
Group By Person.Id HAVING NumberOfWD>1;
",2018-08-14 00:53:40.085787+10,4,0,77,partially correct
270,"SELECT Id, First_Name, Last_Name FROM Director NATURAL JOIN Writer NATURAL JOIN PERSON
Group By Person.Id HAVING Count(*)>1;
",2018-08-14 00:54:52.489112+10,4,1,77,correct
271,"Select movie.title, movie.production_year From MOVIE INNER JOIN writer on Movie.Title=Writer.title inner join person on writer.id=person.id
WHERE Person.first_name = 'Kevin' and Person.Last_name = 'Williamson';",2018-08-14 01:28:06.901538+10,5,1,77,correct
272,"Select movie.title, movie.production_year From MOVIE INNER JOIN writer on Movie.Title=Writer.title inner join person on writer.id=person.id
WHERE Person.first_name = 'Kevin' and Person.Last_name = 'Williamson';
",2018-08-14 01:43:54.148932+10,5,1,77,correct
273,"select p.id
from person p
where p.year_born= (select max(p.year_born)
                        from person p
                     where p.year_born < (select max(p.year_born)from person p));",2018-08-14 01:48:12.255044+10,3,1,79,correct
274,"SELECT Country from RESTRICTION
Where RESTRICTION.title='Shakespeare in Love' and RESTRICTION.description='M';",2018-08-14 01:49:32.98315+10,6,1,77,correct
275,"SELECT id, first_name, last_name, max(year_born) from person;",2018-08-14 02:00:35.027609+10,7,0,77,partially correct
276,"SELECT id, first_name, last_name FROM person
WHERE year_born=(SELECT max (year_born) FROM person);",2018-08-14 02:10:19.798636+10,7,1,77,correct
277,"SELECT Movie_award.title, Movie_award.production_year, Movie_award.award_name, Movie_award.category, person.first_name, person.last_name 
from person inner join director on person.id=director.id inner join Movie on director.title=movie.title inner join movie_award on movie.title=movie_award.title
Where award_name='BAFTA Film Award' and category='best film';
",2018-08-14 03:01:21.745489+10,8,0,77,partially correct
278,"SELECT Movie_award.title, Movie_award.production_year, person.first_name, person.last_name 
from person inner join director on person.id=director.id inner join Movie on director.title=movie.title inner join movie_award on movie.title=movie_award.title
Where award_name='BAFTA Film Award' and category='best film';
",2018-08-14 03:05:27.031273+10,8,0,77,partially correct
279,"SELECT Movie_award.title, Movie_award.production_year, person.first_name, person.last_name 
from person inner join director on person.id=director.id inner join Movie on director.title=movie.title inner join movie_award on movie.title=movie_award.title
Where award_name='BAFTA Film Award' and category='best film' and result='won';",2018-08-14 03:16:10.771642+10,8,1,77,correct
